Tax Class,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,General Commission,Lookup Cat. ID,Lookup Cat. Name,asd
international,Root Category,Health & Beauty,Bath & Body,Body Lotion & Butter,,,,7.27,3628,Body Lotion & Butter,3628
international,Root Category,Health & Beauty,Bath & Body,Sun Protection,Sunscreen & After Sun,,,7.27,3637,Sunscreen & After Sun,3637
international,Root Category,Health & Beauty,Bath & Body,Body Scrubs,,,,7.27,3640,Body Scrubs,3640
international,Root Category,Health & Beauty,Bath & Body,Body Soaps & Shower Gels,,,,7.27,3642,Body Soaps & Shower Gels,3642
international,Root Category,Health & Beauty,Bath & Body,Hair Removal,,,,7.27,3645,Hair Removal,3645
international,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,,,,7.27,3651,Hand & Foot Care,3651
international,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Hand Care,,,7.27,3653,Hand Care,3653
international,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Hand Care,Hand Washes and Sanitizers,,7.27,3658,Hand Washes and Sanitizers,3658
international,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Hand Care,Lotion & Cream,,7.27,3662,Lotion & Cream,3662
international,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,,,7.27,3672,Foot Care,3672
international,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,Lotion & Cream,,7.27,3674,Lotion & Cream,3674
international,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,Scrubs,,7.27,3675,Scrubs,3675
international,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,Foot Deodorant,,7.27,3676,Foot Deodorant,3676
international,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,Foot Relief,,7.27,3677,Foot Relief,3677
international,Root Category,Health & Beauty,Bath & Body,Bath & Body Accessories,,,,7.27,3686,Bath & Body Accessories,3686
international,Root Category,Health & Beauty,Bath & Body,Gifts & Value Sets,,,,7.27,3703,Gifts & Value Sets,3703
international,Root Category,Health & Beauty,Hair Care,,,,,7.27,3706,Hair Care,3706
international,Root Category,Health & Beauty,Hair Care,Shampoos & Conditioners,,,,7.27,3708,Shampoos & Conditioners,3708
international,Root Category,Health & Beauty,Hair Care,Hair Styling,,,,7.27,3710,Hair Styling,3710
international,Root Category,Health & Beauty,Hair Care,Hair Styling,Wax,,,7.27,3711,Wax,3711
international,Root Category,Health & Beauty,Hair Care,Hair Styling,Gel,,,7.27,3712,Gel,3712
international,Root Category,Health & Beauty,Hair Care,Hair Styling,Spray,,,7.27,3714,Spray,3714
international,Root Category,Health & Beauty,Hair Care,Hair Styling,Cream,,,7.27,3715,Cream,3715
international,Root Category,Health & Beauty,Hair Care,Hair Styling,Mousse,,,7.27,3716,Mousse,3716
international,Root Category,Health & Beauty,Hair Care,Hair Oils,,,,7.27,3717,Hair Oils,3717
international,Root Category,Health & Beauty,Hair Care,Hair Treatments,,,,7.27,3718,Hair Treatments,3718
international,Root Category,Health & Beauty,Hair Care,Hair Treatments,Heat Protector,,,7.27,3720,Heat Protector,3720
international,Root Category,Health & Beauty,Hair Care,Hair Treatments,Anti Frizz,,,7.27,3721,Anti Frizz,3721
international,Root Category,Health & Beauty,Hair Care,Hair Treatments,Reconstruction,,,7.27,3722,Reconstruction,3722
international,Root Category,Health & Beauty,Hair Care,Hair Treatments,Moisturizing,,,7.27,3723,Moisturizing,3723
international,Root Category,Health & Beauty,Hair Care,Hair Treatments,Hair Loss Solution & Hair Growth,,,7.27,3724,Hair Loss Solution & Hair Growth,3724
international,Root Category,Health & Beauty,Hair Care,Hair Coloring,,,,7.27,3725,Hair Coloring,3725
international,Root Category,Health & Beauty,Hair Care,Hair Care Accessories,,,,7.27,3726,Hair Care Accessories,3726
international,Root Category,Health & Beauty,Hair Care,Hair Care Accessories,Hair Brushes & Combs,,,7.27,3728,Hair Brushes & Combs,3728
international,Root Category,Health & Beauty,Hair Care,Hair Care Accessories,Wig & Hair Extensions & Pads,,,7.27,3729,Wig & Hair Extensions & Pads,3729
international,Root Category,Health & Beauty,Personal Care,,,,,7.27,3730,Personal Care,3730
international,Root Category,Health & Beauty,Personal Care,Oral Care,,,,7.27,3731,Oral Care,3731
international,Root Category,Health & Beauty,Personal Care,Oral Care,Teeth whitening,,,7.27,3732,Teeth whitening,3732
international,Root Category,Health & Beauty,Personal Care,Oral Care,Electric Toothbrushes,,,7.27,3733,Electric Toothbrushes,3733
international,Root Category,Health & Beauty,Personal Care,Oral Care,Toothbrushes,,,7.27,3734,Toothbrushes,3734
international,Root Category,Health & Beauty,Personal Care,Oral Care,Toothpastes,,,7.27,3735,Toothpastes,3735
international,Root Category,Health & Beauty,Personal Care,Oral Care,Mouthwash,,,7.27,3736,Mouthwash,3736
international,Root Category,Health & Beauty,Personal Care,Oral Care,Dental Flosses & Sticks,,,7.27,3737,Dental Flosses & Sticks,3737
international,Root Category,Health & Beauty,Personal Care,Oral Care,Oral Care Accessories,,,7.27,3738,Oral Care Accessories,3738
international,Root Category,Health & Beauty,Personal Care,Deodorants,,,,7.27,3739,Deodorants,3739
international,Root Category,Health & Beauty,Personal Care,Deodorants,Sprays,,,7.27,3740,Sprays,3740
international,Root Category,Health & Beauty,Personal Care,Deodorants,Roll-ons / Stick / Cream,,,7.27,3742,Roll-ons / Stick / Cream,3742
international,Root Category,Health & Beauty,Personal Care,Feminine Care,,,,7.27,3744,Feminine Care,3744
international,Root Category,Health & Beauty,Personal Care,Feminine Care,Tampons,,,7.27,3745,Tampons,3745
international,Root Category,Health & Beauty,Personal Care,Feminine Care,Panty liners,,,7.27,3746,Panty liners,3746
international,Root Category,Health & Beauty,Personal Care,Feminine Care,Sanitary Napkins,,,7.27,3747,Sanitary Napkins,3747
international,Root Category,Health & Beauty,Personal Care,Feminine Care,Female Cleansing,,,7.27,3748,Female Cleansing,3748
international,Root Category,Health & Beauty,Personal Care,Feminine Care,Pregnancy & Fertility,,,7.27,3749,Pregnancy & Fertility,3749
international,Root Category,Health & Beauty,Fragrances,,,,,7.27,3752,Fragrances,3752
international,Root Category,Health & Beauty,Men's Care,Body and Skin Care,,,,7.27,3768,Body and Skin Care,3768
international,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Skin Care,,,7.27,3769,Skin Care,3769
international,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Body Care,,,7.27,3770,Body Care,3770
international,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Body Care,Lotion & Butter,,7.27,3771,Lotion & Butter,3771
international,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Body Care,Scrubs,,7.27,3772,Scrubs,3772
international,Root Category,Health & Beauty,Men's Care,Hair Care,,,,7.27,3777,Hair Care,3777
international,Root Category,Health & Beauty,Men's Care,Hair Care,Shampoos & Conditioners,,,7.27,3779,Shampoos & Conditioners,3779
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Loss Solution,,,7.27,3780,Hair Loss Solution,3780
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,,,7.27,3781,Hair Styling,3781
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Wax,,7.27,3782,Wax,3782
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Gel,,7.27,3783,Gel,3783
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Spray,,7.27,3784,Spray,3784
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Cream,,7.27,3785,Cream,3785
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Mousse,,7.27,3786,Mousse,3786
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Oils,,,7.27,3787,Hair Oils,3787
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,,,7.27,3788,Hair Treatments,3788
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,Heat Protector,,7.27,3790,Heat Protector,3790
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,Anti Frizz,,7.27,3791,Anti Frizz,3791
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,Reconstruction,,7.27,3792,Reconstruction,3792
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,Moisturizing,,7.27,3793,Moisturizing,3793
international,Root Category,Health & Beauty,Health & Beauty Tools,,,,,7.27,3794,Health & Beauty Tools,3794
international,Root Category,Health & Beauty,Health & Beauty Tools,Hair Removal Appliances,,,,7.27,3795,Hair Removal Appliances,3795
international,Root Category,Health & Beauty,Health & Beauty Tools,Hair styling Appliances,,,,7.27,3799,Hair styling Appliances,3799
international,Root Category,Health & Beauty,Health & Beauty Tools,Hair styling Appliances,Hair Dryers,,,7.27,3800,Hair Dryers,3800
international,Root Category,Health & Beauty,Health & Beauty Tools,Hair styling Appliances,Hair Curlers,,,7.27,3802,Hair Curlers,3802
international,Root Category,Health & Beauty,Health & Beauty Tools,Hair styling Appliances,Hair Stylers,,,7.27,3803,Hair Stylers,3803
international,Root Category,Health & Beauty,Health & Beauty Tools,Skin Care Tools,,,,7.27,3804,Skin Care Tools,3804
international,Root Category,Health & Beauty,Health & Beauty Tools,Body Slimming & Electric Massagers,,,,7.27,3807,Body Slimming & Electric Massagers,3807
international,Root Category,Health & Beauty,Medical Equipment,,,,,7.27,3812,Medical Equipment,3812
international,Root Category,Health & Beauty,Medical Equipment,Health Monitor & Tests,Blood Pressure Monitors,,,7.27,3815,Blood Pressure Monitors,3815
international,Root Category,Health & Beauty,Medical Equipment,Health Monitor & Tests,Blood Glucose Monitor,,,7.27,3816,Blood Glucose Monitor,3816
international,Root Category,Health & Beauty,Medical Equipment,First Aid Supplies,,,,7.27,3817,First Aid Supplies,3817
international,Root Category,Health & Beauty,Medical Equipment,Compression Stockings,,,,7.27,3819,Compression Stockings,3819
international,Root Category,Health & Beauty,Medical Equipment,Pedometers,,,,7.27,3821,Pedometers,3821
international,Root Category,Health & Beauty,Medical Equipment,Health Monitor & Tests,Pulse Oximeters,,,7.27,3822,Pulse Oximeters,3822
international,Root Category,Health & Beauty,Food Supplements,,,,,7.27,3835,Food Supplements,3835
international,Root Category,Health & Beauty,Food Supplements,Weight Management,,,,7.27,3840,Weight Management,3840
international,Root Category,Health & Beauty,Food Supplements,Weight Management,Appetite Suppressant,,,7.27,3842,Appetite Suppressant,3842
international,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Coloring,,,7.27,3900,Hair Coloring,3900
international,Root Category,Health & Beauty,Men's Care,,,,,7.27,3902,Men's Care,3902
international,Root Category,Health & Beauty,Men's Care,Shaving,,,,7.27,3903,Shaving,3903
international,Root Category,Health & Beauty,Men's Care,Shaving,"Blades, Razors & Shaving Brushes",,,7.27,3905,"Blades, Razors & Shaving Brushes",3905
international,Root Category,Health & Beauty,Men's Care,Shaving,"Creams, Foams & Gels",,,7.27,3906,"Creams, Foams & Gels",#N/A
international,Root Category,Health & Beauty,Men's Care,Shaving,Aftershave Lotions & Creams,,,7.27,3907,Aftershave Lotions & Creams,3907
international,Root Category,Home & Living,,,,,,7.27,3913,Home & Living,3913
international,Root Category,Home & Living,Furniture,,,,,7.27,3914,Furniture,3914
international,Root Category,Home & Living,Furniture,Bedroom furniture,,,,7.27,3915,Bedroom furniture,3915
international,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,,,7.27,3916,Beds,3916
international,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Bed Frames,,7.27,3917,Bed Frames,3917
international,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Daybeds,,7.27,3918,Daybeds,3918
international,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Bunk Beds,,7.27,3919,Bunk Beds,3919
international,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Sofa Beds,,7.27,3920,Sofa Beds,3920
international,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Platform Beds,,7.27,3922,Platform Beds,3922
international,Root Category,Home & Living,Furniture,Bedroom furniture,Bedside Tables,,,7.27,3923,Bedside Tables,3923
international,Root Category,Home & Living,Furniture,Bedroom furniture,Dressers & Chests,,,7.27,3924,Dressers & Chests,3924
international,Root Category,Home & Living,Furniture,Bedroom furniture,Bedroom Vanities,,,7.27,3925,Bedroom Vanities,3925
international,Root Category,Home & Living,Furniture,Bedroom furniture,Wardrobes,,,7.27,3926,Wardrobes,3926
international,Root Category,Home & Living,Home Decor,,,,,7.27,3927,Home Decor,3927
international,Root Category,Home & Living,Lighting,,,,,7.27,3929,Lighting,3929
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,,,,7.27,3930,Decorative Ceiling Lights,3930
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Pendants,,,7.27,3931,Pendants,3931
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Downlights,,,7.27,3932,Downlights,3932
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Spotlights,,,7.27,3933,Spotlights,3933
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Oyster Lights,,,7.27,3934,Oyster Lights,3934
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Chandeliers,,,7.27,3935,Chandeliers,3935
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Flush Mount Fixtures,,,7.27,3936,Flush Mount Fixtures,3936
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Picture & Display Lights,,,7.27,3937,Picture & Display Lights,3937
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Semi Flush Mount Fixtures,,,7.27,3938,Semi Flush Mount Fixtures,3938
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Track Lights,,,7.27,3939,Track Lights,3939
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Vanity Lights Fixtures,,,7.27,3940,Vanity Lights Fixtures,3940
international,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Wall Lights & Sconces,,,7.27,3941,Wall Lights & Sconces,3941
international,Root Category,Home & Living,Lighting,Decorative Lamps,,,,7.27,3943,Decorative Lamps,3943
international,Root Category,Home & Living,Lighting,Decorative Lamps,Floor Lamps,,,7.27,3944,Floor Lamps,3944
international,Root Category,Home & Living,Lighting,Decorative Lamps,Bedside Lamps,,,7.27,3945,Bedside Lamps,3945
international,Root Category,Home & Living,Lighting,Decorative Lamps,Desk Lamps,,,7.27,3946,Desk Lamps,3946
international,Root Category,Home & Living,Lighting,Decorative Lamps,Table Lamps,,,7.27,3947,Table Lamps,3947
international,Root Category,Home & Living,Kitchen & Dining,,,,,7.27,3948,Kitchen & Dining,3948
international,Root Category,Home & Living,Kitchen & Dining,Bakeware,,,,7.27,3949,Bakeware,3949
international,Root Category,Home & Living,Kitchen & Dining,Bakeware,Baking Trays & Pans,,,7.27,3950,Baking Trays & Pans,3950
international,Root Category,Home & Living,Kitchen & Dining,Bakeware,Baking Bowls & Casseroles,,,7.27,3951,Baking Bowls & Casseroles,3951
international,Root Category,Home & Living,Kitchen & Dining,Bakeware,Cookie Cutters & Moulds,,,7.27,3952,Cookie Cutters & Moulds,3952
international,Root Category,Home & Living,Lighting,Lampshades,,,,7.27,3953,Lampshades,3953
international,Root Category,Home & Living,Lighting,Bathroom Lights,,,,7.27,3954,Bathroom Lights,3954
international,Root Category,Home & Living,Kitchen & Dining,Bakeware,Baking Tools & Accessories,,,7.27,3956,Baking Tools & Accessories,3956
international,Root Category,Home & Living,Bedding,,,,,7.27,3957,Bedding,3957
international,Root Category,Home & Living,Bedding,"Comforters, Blankets & Throws","Comforters, Quilts & Duvets",,,7.27,3960,"Comforters, Quilts & Duvets",3960
