Tax Class,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,General Commission,Lookup Cat. ID,Lookup Cat. Name,asd
local,Root Category,Lazada Deals,Back to School,Extra Curricular Activities,Supplies,,,7.27,5600,Supplies,1
local,Root Category,Lazada Deals,Back to School,Dorm Room,Bedding,,,7.27,5601,Bedding,1
local,Root Category,Lazada Deals,Back to School,Dorm Room,Clock,,,7.27,5602,Clock,1
local,Root Category,Lazada Deals,Back to School,Dorm Room,Lighting,,,7.27,5603,Lighting,1
local,Root Category,Lazada Deals,Back to School,Dorm Room,Towels,,,7.27,5604,Towels,1
local,Root Category,Lazada Deals,Ramadhan Fest,Elektronik,,,,7.27,5738,Elektronik,1
local,Root Category,Lazada Deals,Ramadhan Fest,Gadgets,,,,7.27,5739,Gadgets,1
local,Root Category,Lazada Deals,Ramadhan Fest,Cameras,,,,7.27,5740,Cameras,1
local,Root Category,Lazada Deals,Ramadhan Fest,Consumer Electronics,,,,7.27,5741,Consumer Electronics,1
local,Root Category,Lazada Deals,Ramadhan Fest,Home Appliances,,,,7.27,5742,Home Appliances,1
local,Root Category,Lazada Deals,Ramadhan Fest,Home & Living,,,,7.27,5743,Home & Living,1
local,Root Category,Lazada Deals,Ramadhan Fest,Health & Beauty,,,,7.27,5744,Health & Beauty,1
local,Root Category,Lazada Deals,Ramadhan Fest,Toys & Babies,,,,7.27,5745,Toys & Babies,1
local,Root Category,Lazada Deals,Ramadhan Fest,Sports & Hobbies,,,,7.27,5748,Sports & Hobbies,1
local,Root Category,Lazada Deals,Ramadhan Fest,Fashion & Accessories,,,,7.27,5749,Fashion & Accessories,1
local,Root Category,Lazada Deals,Ramadhan Fest,Fashion & Accessories,Men's Watches,,,7.27,5751,Men's Watches,1
local,Root Category,Lazada Deals,Ramadhan Fest,Gadgets,Mobiles & Tablets Accessories,,,7.27,5771,Mobiles & Tablets Accessories,1
local,Root Category,Lazada Deals,Ramadhan Fest,Sports & Hobbies,Music,,,7.27,5784,Music,1
local,Root Category,Lazada Deals,Ramadhan Fest,Sports & Hobbies,Sport Equipment,,,7.27,5786,Sport Equipment,1
local,Root Category,Lazada Deals,Ramadhan Fest,Home Appliances,Other Home Appliances,,,7.27,5794,Other Home Appliances,1
local,Root Category,Fashion,Women,Shoes,Flat Shoes,Brogues & Lace-Ups,,7.27,5814,Brogues & Lace-Ups,1
local,Root Category,Fashion,Women,Shoes,Flat Shoes,Slip-Ons,,7.27,5816,Slip-Ons,1
local,Root Category,Fashion,Women,Shoes,Flat Shoes,Mocassins & Loafers,,7.27,5817,Mocassins & Loafers,1
local,Root Category,Fashion,Women,Shoes,Flat Shoes,Ballet Flats,,7.27,5818,Ballet Flats,1
local,Root Category,Fashion,Women,Shoes,Heels,Heeled Sandals,,7.27,5823,Heeled Sandals,1
local,Root Category,Fashion,Women,Shoes,Heels,Pumps,,7.27,5824,Pumps,1
local,Root Category,Fashion,Women,Shoes,Slides & Flip Flops,,,7.27,5828,Slides & Flip Flops,1
local,Root Category,Fashion,Women,Shoes,Wedges,Slides & Mules,,7.27,5832,Slides & Mules,1
local,Root Category,Fashion,Women,Shoes,Wedges,Closed-Toe Wedges,,7.27,5833,Closed-Toe Wedges,1
local,Root Category,Fashion,Women,Shoes,Wedges,Wedge Sandals,,7.27,5834,Wedge Sandals,1
local,Root Category,Fashion,Women,Shoes,Boots,Rain Boots,,7.27,5836,Rain Boots,1
local,Root Category,Fashion,Women,Shoes,Boots,Winter Boots,,7.27,5837,Winter Boots,1
local,Root Category,Fashion,Women,Shoes,Shoes Accessories,,,7.27,5871,Shoes Accessories,1
local,Root Category,Fashion,Men,Shoes,Flip Flops & Sandals,,,7.27,5889,Flip Flops & Sandals,1
local,Root Category,Fashion,Men,Shoes,Boots,,,7.27,5891,Boots,1
local,Root Category,Fashion,Men,Shoes,Boots,Rain Boots,,7.27,5892,Rain Boots,1
local,Root Category,Fashion,Men,Shoes,Boots,Cowboy & Biker Boots,,7.27,5894,Cowboy & Biker Boots,1
local,Root Category,Fashion,Men,Shoes,Boots,Ankle Boots,,7.27,5895,Ankle Boots,1
local,Root Category,Fashion,Men,Shoes,Formal Shoes,,,7.27,5898,Formal Shoes,1
local,Root Category,Fashion,Men,Shoes,Shoes Accessories,,,7.27,5930,Shoes Accessories,1
local,Root Category,Sports & Outdoors,Racquet Sports,Tennis,Tennis Shoes,,,7.27,5937,Tennis Shoes,1
local,Root Category,Sports & Outdoors,Shoes & Clothing,Women,Sports Shoes,Badminton Shoes,,7.27,5938,Badminton Shoes,1
local,Root Category,Lazada Deals,Clearance Sale,Fashion & Accessories,,,,7.27,5940,Fashion & Accessories,1
local,Root Category,Fashion,Men,Bags,Business Bags,,,7.27,5961,Business Bags,1
local,Root Category,Computers & Laptops,Printers & Accessories,Printers,Photo,,,2.73,6002,Photo,1
local,Root Category,Computers & Laptops,Printers & Accessories,Printers,Dot Matrix Printer,,,2.73,6003,Dot Matrix Printer,1
local,Root Category,Computers & Laptops,Printers & Accessories,Printers,Business,,,2.73,6004,Business,1
local,Root Category,Fashion,Bags,Men's Bag,Sling Bag,,,8,6092,Sling Bag,1
local,Root Category,Fashion,Bags,Men's Bag,Men's Backpack,,,8,6093,Men's Backpack,1
local,Root Category,Fashion,Bags,Men's Bag,Men's Office Bag,,,8,6094,Men's Office Bag,1
local,Root Category,Fashion,Bags,Women's Bag,Women's Tote Bag,,,8,6095,Women's Tote Bag,1
local,Root Category,Fashion,Bags,Women's Bag,Top-handle Bag,,,8,6096,Top-handle Bag,1
local,Root Category,Fashion,Bags,Women's Bag,Shoulder Bags,,,8,6097,Shoulder Bags,1
local,Root Category,Fashion,Bags,Women's Bag,Hobo bag,,,8,6098,Hobo bag,1
local,Root Category,Fashion,Bags,Women's Bag,Clutch,,,8,6125,Clutch,1
local,Root Category,Fashion,Bags,Women's Bag,Backpacks,,,8,6126,Backpacks,1
local,Root Category,Fashion,Bags,Women's Bag,Shoulder Bag,,,8,6127,Shoulder Bag,1
local,Root Category,Cameras,Camera Accessories,Tripods & Monopods,,,,4.54,6207,Tripods & Monopods,1
local,Root Category,Health & Beauty,Makeup,Face,BB Cream & Primer,,,5.45,6234,BB Cream & Primer,1
local,Root Category,Health & Beauty,Makeup,Nails,Nail Polish Sets,,,5.45,6236,Nail Polish Sets,1
local,Root Category,Lazada Deals,Christmas & New year Deals,Celebrate Together,,,,7.27,6248,Celebrate Together,1
local,Root Category,Lazada Deals,Christmas & New year Deals,Celebrate Together,Baking and Cooking,,,7.27,6249,Baking and Cooking,1
local,Root Category,Lazada Deals,Christmas & New year Deals,Celebrate Together,Party,,,7.27,6250,Party,1
local,Root Category,Lazada Deals,Christmas & New year Deals,Celebrate Together,Clean Up,,,7.27,6251,Clean Up,1
local,Root Category,Lazada Deals,Christmas & New year Deals,Celebrate Together,New House,,,7.27,6252,New House,1
local,Root Category,Lazada Deals,Christmas & New year Deals,New Year New Style,,,,7.27,6253,New Year New Style,1
local,Root Category,Lazada Deals,Christmas & New year Deals,New Year New Style,Holiday time,,,7.27,6254,Holiday time,1
local,Root Category,Lazada Deals,Christmas & New year Deals,New Year New Style,Healthy and Fit 2014,,,7.27,6255,Healthy and Fit 2014,1
local,Root Category,Lazada Deals,Christmas & New year Deals,New Year New Style,New Year New You,,,7.27,6256,New Year New You,1
local,Root Category,Lazada Deals,Christmas & New year Deals,Digital Memories,,,,7.27,6257,Digital Memories,1
local,Root Category,Lazada Deals,Christmas & New year Deals,Digital Memories,Selfie,,,7.27,6258,Selfie,1
local,Root Category,Lazada Deals,Christmas & New year Deals,Digital Memories,Snap Your Best Moment,,,7.27,6259,Snap Your Best Moment,1
local,Root Category,Lazada Deals,Christmas & New year Deals,Digital Memories,Share the joy,,,7.27,6260,Share the joy,1
local,Root Category,Lazada Deals,Promo VISA,Cameras,,,,7.27,6273,Cameras,1
local,Root Category,Lazada Deals,Promo VISA,Computers & Laptops,,,,7.27,6274,Computers & Laptops,1
local,Root Category,Lazada Deals,Promo VISA,Consumer Elektronics,,,,7.27,6276,Consumer Elektronics,1
local,Root Category,Lazada Deals,Promo VISA,Health & Beauty,,,,7.27,6278,Health & Beauty,1
local,Root Category,Lazada Deals,Promo VISA,Home & Living,,,,7.27,6279,Home & Living,1
local,Root Category,Lazada Deals,Promo VISA,Home Appliances,,,,7.27,6280,Home Appliances,1
local,Root Category,Lazada Deals,Promo VISA,Mobiles & Tablets,,,,7.27,6281,Mobiles & Tablets,1
local,Root Category,Lazada Deals,Promo VISA,Shoes,,,,7.27,6283,Shoes,1
local,Root Category,Lazada Deals,Chinese New Year,International Deals,,,,7.27,6296,International Deals,1
local,Root Category,Lazada Deals,Chinese New Year,Home Appliances,,,,7.27,6297,Home Appliances,1
local,Root Category,Lazada Deals,Chinese New Year,Handphone & Tablet,,,,7.27,6298,Handphone & Tablet,1
local,Root Category,Lazada Deals,Chinese New Year,Kamera,,,,7.27,6299,Kamera,1
local,Root Category,Lazada Deals,Chinese New Year,Health & Beauty,,,,7.27,6300,Health & Beauty,1
local,Root Category,Lazada Deals,Chinese New Year,Toys Kids & Baby,,,,7.27,6301,Toys Kids & Baby,1
local,Root Category,Lazada Deals,Chinese New Year,Consumer Electronics,,,,7.27,6302,Consumer Electronics,1
local,Root Category,Lazada Deals,Chinese New Year,Home & Living,,,,7.27,6303,Home & Living,1
local,Root Category,Health & Beauty,Food Supplements,Beauty Supplements,,,,0.9,6309,Beauty Supplements,1
local,Root Category,Health & Beauty,Food Supplements,Well Being,,,,0.9,6310,Well Being,1
local,Root Category,Health & Beauty,Food Supplements,Sports Nutrition,,,,0.9,6311,Sports Nutrition,1
local,Root Category,Health & Beauty,Food Supplements,Weight Management,Carb Blockers,,,0.9,6318,Carb Blockers,1
local,Root Category,Health & Beauty,Food Supplements,Weight Management,Fat Blockers,,,0.9,6321,Fat Blockers,1
local,Root Category,Health & Beauty,Food Supplements,Weight Management,Fat Burners,,,0.9,6322,Fat Burners,1
local,Root Category,Health & Beauty,Food Supplements,Weight Management,Meal Replacement,,,0.9,6324,Meal Replacement,1
local,Root Category,Health & Beauty,Food Supplements,Beauty Supplements,Hair & Nail,,,0.9,6329,Hair & Nail,1
local,Root Category,Health & Beauty,Food Supplements,Beauty Supplements,Skin Nourishment,,,0.9,6330,Skin Nourishment,1
local,Root Category,Health & Beauty,Food Supplements,Beauty Supplements,Whitening,,,0.9,6331,Whitening,1
local,Root Category,Health & Beauty,Food Supplements,Well Being,Anti-Aging,,,0.9,6332,Anti-Aging,1
local,Root Category,Health & Beauty,Food Supplements,Well Being,Bone & Joint Support,,,0.9,6334,Bone & Joint Support,1
local,Root Category,Health & Beauty,Food Supplements,Well Being,Brain & Memory,,,0.9,6335,Brain & Memory,1
local,Root Category,Health & Beauty,Food Supplements,Well Being,Digestive Care,,,0.9,6336,Digestive Care,1
local,Root Category,Health & Beauty,Food Supplements,Well Being,Heart & Blood Pressure,,,0.9,6339,Heart & Blood Pressure,1
local,Root Category,Health & Beauty,Food Supplements,Well Being,Immunity,,,0.9,6340,Immunity,1
local,Root Category,Health & Beauty,Food Supplements,Well Being,Detoxification,,,0.9,6342,Detoxification,1
local,Root Category,Health & Beauty,Food Supplements,Well Being,"Stress, Sleep, and Anxiety",,,0.9,6346,"Stress, Sleep, and Anxiety",1
local,Root Category,Health & Beauty,Food Supplements,Well Being,Women's Health,,,0.9,6348,Women's Health,1
local,Root Category,Health & Beauty,Food Supplements,Sports Nutrition,Post-Workout and Recovery,,,0.9,6356,Post-Workout and Recovery,1
local,Root Category,Health & Beauty,Food Supplements,Sports Nutrition,Pre-Workout,,,0.9,6357,Pre-Workout,1
local,Root Category,Health & Beauty,Bath & Body,Sun Protection,,,,5.45,6372,Sun Protection,1
local,Root Category,Health & Beauty,Bath & Body,Sun Protection,Tanning Oil,,,5.45,6373,Tanning Oil,1
local,Root Category,Health & Beauty,Bath & Body,Sun Protection,Self Tanner,,,5.45,6374,Self Tanner,1
local,Root Category,Health & Beauty,Bath & Body,Breast Care,,,,5.45,6375,Breast Care,1
local,Root Category,Health & Beauty,Hair Care,Hair Care Accessories,Hair Accessories,,,5.45,6380,Hair Accessories,1
local,Root Category,Health & Beauty,Hair Care,Hair Treatments,Colored Hair,,,5.45,6381,Colored Hair,1
local,Root Category,Health & Beauty,Hair Care,Hair Treatments,Permed Hair,,,5.45,6382,Permed Hair,1
local,Root Category,Health & Beauty,Hair Care,Hair Care Sets,,,,5.45,6383,Hair Care Sets,1
local,Root Category,Health & Beauty,Health & Beauty Tools,Hair styling Appliances,Hair Styling Sets,,,5.45,6384,Hair Styling Sets,1
local,Root Category,Health & Beauty,Health & Beauty Tools,Spa Products,,,,5.45,6386,Spa Products,1
local,Root Category,Health & Beauty,Medical Equipment,Health Monitor & Tests,,,,5.45,6387,Health Monitor & Tests,1
local,Root Category,Health & Beauty,Medical Equipment,Health Monitor & Tests,Cholesterol Monitors,,,5.45,6388,Cholesterol Monitors,1
local,Root Category,Health & Beauty,Medical Equipment,Health Monitor & Tests,Stress Monitors,,,5.45,6389,Stress Monitors,1
local,Root Category,Health & Beauty,Medical Equipment,Injury Support and Braces,,,,5.45,6391,Injury Support and Braces,1
local,Root Category,Health & Beauty,Medical Equipment,Nebulizer & Aspirators,,,,5.45,6392,Nebulizer & Aspirators,1
local,Root Category,Health & Beauty,Medical Equipment,Ointments and Creams,,,,5.45,6393,Ointments and Creams,1
local,Root Category,Health & Beauty,Makeup,Face,Tinted Moisturizer,,,5.45,6394,Tinted Moisturizer,1
local,Root Category,Health & Beauty,Medical Equipment,Scale & Body Fat Analyzers,,,,5.45,6397,Scale & Body Fat Analyzers,1
local,Root Category,Health & Beauty,Medical Equipment,Medical Tests,,,,5.45,6398,Medical Tests,1
local,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Body Care,Body Soaps & Shower Gels,,5.45,6401,Body Soaps & Shower Gels,1
local,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Skin Care,Face Wash & Cleanser,,5.45,6402,Face Wash & Cleanser,1
