id_shipping_fee_rate_card_kg,origin,leadtime,destination_zone,rounding,weight_break,flat_rate,step_rate,is_live
7985210,"North Sumatera",Standard,6920,1.00,999999.00,0.00,31000.00,1
7985211,"North Sumatera",Standard,6921,1.00,1.00,0.00,0.00,1
7985212,"North Sumatera",Standard,6921,1.00,999999.00,0.00,25000.00,1
7985213,"North Sumatera",Standard,6922,1.00,1.00,0.00,0.00,1
7985214,"North Sumatera",Standard,6922,1.00,999999.00,0.00,31000.00,1
7985215,"North Sumatera",Standard,6923,1.00,1.00,0.00,0.00,1
7985216,"North Sumatera",Standard,6923,1.00,999999.00,0.00,31000.00,1
7985217,"North Sumatera",Standard,6924,1.00,1.00,0.00,0.00,1
7985218,"North Sumatera",Standard,6924,1.00,999999.00,0.00,31000.00,1
7985219,"North Sumatera",Standard,6925,1.00,1.00,0.00,0.00,1
7985220,"North Sumatera",Standard,6925,1.00,999999.00,0.00,25000.00,1
7985221,"North Sumatera",Standard,6926,1.00,1.00,0.00,0.00,1
7985222,"North Sumatera",Standard,6926,1.00,999999.00,0.00,31000.00,1
7985223,"North Sumatera",Standard,6927,1.00,1.00,0.00,0.00,1
7985224,"North Sumatera",Standard,6927,1.00,999999.00,0.00,31000.00,1
7985225,"North Sumatera",Standard,6928,1.00,1.00,0.00,0.00,1
7985226,"North Sumatera",Standard,6928,1.00,999999.00,0.00,31000.00,1
7985227,"North Sumatera",Standard,6929,1.00,1.00,0.00,0.00,1
7985228,"North Sumatera",Standard,6929,1.00,999999.00,0.00,25000.00,1
7985229,"North Sumatera",Standard,693,1.00,1.00,0.00,0.00,1
7985230,"North Sumatera",Standard,693,1.00,999999.00,0.00,44000.00,1
7985231,"North Sumatera",Standard,6930,1.00,1.00,0.00,0.00,1
7985232,"North Sumatera",Standard,6930,1.00,999999.00,0.00,31000.00,1
7985233,"North Sumatera",Standard,6931,1.00,1.00,0.00,0.00,1
7985234,"North Sumatera",Standard,6931,1.00,999999.00,0.00,25000.00,1
7985235,"North Sumatera",Standard,6932,1.00,1.00,0.00,0.00,1
7985236,"North Sumatera",Standard,6932,1.00,999999.00,0.00,31000.00,1
7985237,"North Sumatera",Standard,6933,1.00,1.00,0.00,0.00,1
7985238,"North Sumatera",Standard,6933,1.00,999999.00,0.00,25000.00,1
7985239,"North Sumatera",Standard,6934,1.00,1.00,0.00,0.00,1
7985240,"North Sumatera",Standard,6934,1.00,999999.00,0.00,31000.00,1
7985241,"North Sumatera",Standard,6935,1.00,1.00,0.00,0.00,1
7985242,"North Sumatera",Standard,6935,1.00,999999.00,0.00,31000.00,1
7985243,"North Sumatera",Standard,6936,1.00,1.00,0.00,0.00,1
7985244,"North Sumatera",Standard,6936,1.00,999999.00,0.00,31000.00,1
7985245,"North Sumatera",Standard,6937,1.00,1.00,0.00,0.00,1
7985246,"North Sumatera",Standard,6937,1.00,999999.00,0.00,31000.00,1
7985247,"North Sumatera",Standard,6938,1.00,1.00,0.00,0.00,1
7985248,"North Sumatera",Standard,6938,1.00,999999.00,0.00,31000.00,1
7985249,"North Sumatera",Standard,6939,1.00,1.00,0.00,0.00,1
7985250,"North Sumatera",Standard,6939,1.00,999999.00,0.00,31000.00,1
7985251,"North Sumatera",Standard,694,1.00,1.00,0.00,0.00,1
7985252,"North Sumatera",Standard,694,1.00,999999.00,0.00,55000.00,1
7985253,"North Sumatera",Standard,6940,1.00,1.00,0.00,0.00,1
7985254,"North Sumatera",Standard,6940,1.00,999999.00,0.00,31000.00,1
7985255,"North Sumatera",Standard,6941,1.00,1.00,0.00,0.00,1
7985256,"North Sumatera",Standard,6941,1.00,999999.00,0.00,31000.00,1
7985257,"North Sumatera",Standard,6942,1.00,1.00,0.00,0.00,1
7985258,"North Sumatera",Standard,6942,1.00,999999.00,0.00,31000.00,1
7985259,"North Sumatera",Standard,6943,1.00,1.00,0.00,0.00,1
7985260,"North Sumatera",Standard,6943,1.00,999999.00,0.00,31000.00,1
7985261,"North Sumatera",Standard,6944,1.00,1.00,0.00,0.00,1
7985262,"North Sumatera",Standard,6944,1.00,999999.00,0.00,31000.00,1
7985263,"North Sumatera",Standard,6945,1.00,1.00,0.00,0.00,1
7985264,"North Sumatera",Standard,6945,1.00,999999.00,0.00,31000.00,1
7985265,"North Sumatera",Standard,6946,1.00,1.00,0.00,0.00,1
7985266,"North Sumatera",Standard,6946,1.00,999999.00,0.00,31000.00,1
7985267,"North Sumatera",Standard,6947,1.00,1.00,0.00,0.00,1
7985268,"North Sumatera",Standard,6947,1.00,999999.00,0.00,25000.00,1
7985269,"North Sumatera",Standard,6948,1.00,1.00,0.00,0.00,1
7985270,"North Sumatera",Standard,6948,1.00,999999.00,0.00,31000.00,1
7985271,"North Sumatera",Standard,6949,1.00,1.00,0.00,0.00,1
7985272,"North Sumatera",Standard,6949,1.00,999999.00,0.00,31000.00,1
7985273,"North Sumatera",Standard,695,1.00,1.00,0.00,0.00,1
7985274,"North Sumatera",Standard,695,1.00,999999.00,0.00,55000.00,1
7985275,"North Sumatera",Standard,6950,1.00,1.00,0.00,0.00,1
7985276,"North Sumatera",Standard,6950,1.00,999999.00,0.00,31000.00,1
7985277,"North Sumatera",Standard,6952,1.00,1.00,0.00,0.00,1
7985278,"North Sumatera",Standard,6952,1.00,999999.00,0.00,31000.00,1
7985279,"North Sumatera",Standard,6953,1.00,1.00,0.00,0.00,1
7985280,"North Sumatera",Standard,6953,1.00,999999.00,0.00,31000.00,1
7985281,"North Sumatera",Standard,6954,1.00,1.00,0.00,0.00,1
7985282,"North Sumatera",Standard,6954,1.00,999999.00,0.00,31000.00,1
7985283,"North Sumatera",Standard,6955,1.00,1.00,0.00,0.00,1
7985284,"North Sumatera",Standard,6955,1.00,999999.00,0.00,31000.00,1
7985285,"North Sumatera",Standard,6956,1.00,1.00,0.00,0.00,1
7985286,"North Sumatera",Standard,6956,1.00,999999.00,0.00,25000.00,1
7985287,"North Sumatera",Standard,6957,1.00,1.00,0.00,0.00,1
7985288,"North Sumatera",Standard,6957,1.00,999999.00,0.00,31000.00,1
7985289,"North Sumatera",Standard,6958,1.00,1.00,0.00,0.00,1
7985290,"North Sumatera",Standard,6958,1.00,999999.00,0.00,31000.00,1
7985291,"North Sumatera",Standard,6959,1.00,1.00,0.00,0.00,1
7985292,"North Sumatera",Standard,6959,1.00,999999.00,0.00,31000.00,1
7985293,"North Sumatera",Standard,696,1.00,1.00,0.00,0.00,1
7985294,"North Sumatera",Standard,696,1.00,999999.00,0.00,55000.00,1
7985295,"North Sumatera",Standard,6960,1.00,1.00,0.00,0.00,1
7985296,"North Sumatera",Standard,6960,1.00,999999.00,0.00,31000.00,1
7985297,"North Sumatera",Standard,6961,1.00,1.00,0.00,0.00,1
7985298,"North Sumatera",Standard,6961,1.00,999999.00,0.00,31000.00,1
7985299,"North Sumatera",Standard,6962,1.00,1.00,0.00,0.00,1
7985300,"North Sumatera",Standard,6962,1.00,999999.00,0.00,25000.00,1
7985301,"North Sumatera",Standard,6963,1.00,1.00,0.00,0.00,1
7985302,"North Sumatera",Standard,6963,1.00,999999.00,0.00,25000.00,1
7985303,"North Sumatera",Standard,6964,1.00,1.00,0.00,0.00,1
7985304,"North Sumatera",Standard,6964,1.00,999999.00,0.00,31000.00,1
7985305,"North Sumatera",Standard,6965,1.00,1.00,0.00,0.00,1
7985306,"North Sumatera",Standard,6965,1.00,999999.00,0.00,31000.00,1
7985307,"North Sumatera",Standard,6966,1.00,1.00,0.00,0.00,1
7985308,"North Sumatera",Standard,6966,1.00,999999.00,0.00,25000.00,1
7985309,"North Sumatera",Standard,6967,1.00,1.00,0.00,0.00,1
7985310,"North Sumatera",Standard,6967,1.00,999999.00,0.00,31000.00,1
7985311,"North Sumatera",Standard,6968,1.00,1.00,0.00,0.00,1
7985312,"North Sumatera",Standard,6968,1.00,999999.00,0.00,31000.00,1
7985313,"North Sumatera",Standard,6969,1.00,1.00,0.00,0.00,1
7985314,"North Sumatera",Standard,6969,1.00,999999.00,0.00,25000.00,1
7985315,"North Sumatera",Standard,697,1.00,1.00,0.00,0.00,1
7985316,"North Sumatera",Standard,697,1.00,999999.00,0.00,55000.00,1
7985317,"North Sumatera",Standard,6970,1.00,1.00,0.00,0.00,1
7985318,"North Sumatera",Standard,6970,1.00,999999.00,0.00,31000.00,1
7985319,"North Sumatera",Standard,6971,1.00,1.00,0.00,0.00,1
7985320,"North Sumatera",Standard,6971,1.00,999999.00,0.00,31000.00,1
7985321,"North Sumatera",Standard,6972,1.00,1.00,0.00,0.00,1
7985322,"North Sumatera",Standard,6972,1.00,999999.00,0.00,31000.00,1
7985323,"North Sumatera",Standard,6973,1.00,1.00,0.00,0.00,1
7985324,"North Sumatera",Standard,6973,1.00,999999.00,0.00,25000.00,1
7985325,"North Sumatera",Standard,6974,1.00,1.00,0.00,0.00,1
7985326,"North Sumatera",Standard,6974,1.00,999999.00,0.00,25000.00,1
7985327,"North Sumatera",Standard,6975,1.00,1.00,0.00,0.00,1
7985328,"North Sumatera",Standard,6975,1.00,999999.00,0.00,31000.00,1
7985329,"North Sumatera",Standard,6976,1.00,1.00,0.00,0.00,1
7985330,"North Sumatera",Standard,6976,1.00,999999.00,0.00,31000.00,1
7985331,"North Sumatera",Standard,6977,1.00,1.00,0.00,0.00,1
7985332,"North Sumatera",Standard,6977,1.00,999999.00,0.00,31000.00,1
7985333,"North Sumatera",Standard,6978,1.00,1.00,0.00,0.00,1
7985334,"North Sumatera",Standard,6978,1.00,999999.00,0.00,31000.00,1
7985335,"North Sumatera",Standard,6979,1.00,1.00,0.00,0.00,1
7985336,"North Sumatera",Standard,6979,1.00,999999.00,0.00,31000.00,1
7985337,"North Sumatera",Standard,698,1.00,1.00,0.00,0.00,1
7985338,"North Sumatera",Standard,698,1.00,999999.00,0.00,55000.00,1
7985339,"North Sumatera",Standard,6981,1.00,2.00,0.00,0.00,1
7985340,"North Sumatera",Standard,6981,1.00,999999.00,0.00,14700.00,1
7985341,"North Sumatera",Standard,6982,1.00,2.00,0.00,0.00,1
7985342,"North Sumatera",Standard,6982,1.00,999999.00,0.00,14700.00,1
7985343,"North Sumatera",Standard,6983,1.00,2.00,0.00,0.00,1
7985344,"North Sumatera",Standard,6983,1.00,999999.00,0.00,14700.00,1
7985345,"North Sumatera",Standard,6984,1.00,2.00,0.00,0.00,1
7985346,"North Sumatera",Standard,6984,1.00,999999.00,0.00,14700.00,1
7985347,"North Sumatera",Standard,6985,1.00,2.00,0.00,0.00,1
7985348,"North Sumatera",Standard,6985,1.00,999999.00,0.00,14700.00,1
7985349,"North Sumatera",Standard,6986,1.00,2.00,0.00,0.00,1
7985350,"North Sumatera",Standard,6986,1.00,999999.00,0.00,14700.00,1
7985351,"North Sumatera",Standard,6987,1.00,2.00,0.00,0.00,1
7985352,"North Sumatera",Standard,6987,1.00,999999.00,0.00,14700.00,1
7985353,"North Sumatera",Standard,6989,1.00,3.00,0.00,0.00,1
7985354,"North Sumatera",Standard,6989,1.00,999999.00,0.00,14700.00,1
7985355,"North Sumatera",Standard,699,1.00,1.00,0.00,0.00,1
7985356,"North Sumatera",Standard,699,1.00,999999.00,0.00,55000.00,1
7985357,"North Sumatera",Standard,6990,1.00,3.00,0.00,0.00,1
7985358,"North Sumatera",Standard,6990,1.00,999999.00,0.00,14700.00,1
7985359,"North Sumatera",Standard,6991,1.00,3.00,0.00,0.00,1
7985360,"North Sumatera",Standard,6991,1.00,999999.00,0.00,14700.00,1
7985361,"North Sumatera",Standard,6992,1.00,3.00,0.00,0.00,1
7985362,"North Sumatera",Standard,6992,1.00,999999.00,0.00,14700.00,1
7985363,"North Sumatera",Standard,6993,1.00,3.00,0.00,0.00,1
7985364,"North Sumatera",Standard,6993,1.00,999999.00,0.00,14700.00,1
7985365,"North Sumatera",Standard,6994,1.00,3.00,0.00,0.00,1
7985366,"North Sumatera",Standard,6994,1.00,999999.00,0.00,14700.00,1
7985367,"North Sumatera",Standard,6995,1.00,3.00,0.00,0.00,1
7985368,"North Sumatera",Standard,6995,1.00,999999.00,0.00,14700.00,1
7985369,"North Sumatera",Standard,6996,1.00,3.00,0.00,0.00,1
7985370,"North Sumatera",Standard,6996,1.00,999999.00,0.00,14700.00,1
7985371,"North Sumatera",Standard,6997,1.00,3.00,0.00,0.00,1
7985372,"North Sumatera",Standard,6997,1.00,999999.00,0.00,14700.00,1
7985373,"North Sumatera",Standard,6998,1.00,3.00,0.00,0.00,1
7985374,"North Sumatera",Standard,6998,1.00,999999.00,0.00,14700.00,1
7985375,"North Sumatera",Standard,6999,1.00,3.00,0.00,0.00,1
7985376,"North Sumatera",Standard,6999,1.00,999999.00,0.00,14700.00,1
7985377,"North Sumatera",Standard,700,1.00,1.00,0.00,0.00,1
7985378,"North Sumatera",Standard,700,1.00,999999.00,0.00,55000.00,1
7985379,"North Sumatera",Standard,7000,1.00,3.00,0.00,0.00,1
7985380,"North Sumatera",Standard,7000,1.00,999999.00,0.00,14700.00,1
7985381,"North Sumatera",Standard,7001,1.00,3.00,0.00,0.00,1
7985382,"North Sumatera",Standard,7001,1.00,999999.00,0.00,14700.00,1
7985383,"North Sumatera",Standard,7003,1.00,2.00,0.00,0.00,1
7985384,"North Sumatera",Standard,7003,1.00,999999.00,0.00,21000.00,1
7985385,"North Sumatera",Standard,7004,1.00,2.00,0.00,0.00,1
7985386,"North Sumatera",Standard,7004,1.00,999999.00,0.00,21000.00,1
7985387,"North Sumatera",Standard,7005,1.00,2.00,0.00,0.00,1
7985388,"North Sumatera",Standard,7005,1.00,999999.00,0.00,21000.00,1
7985389,"North Sumatera",Standard,7006,1.00,2.00,0.00,0.00,1
7985390,"North Sumatera",Standard,7006,1.00,999999.00,0.00,21000.00,1
7985391,"North Sumatera",Standard,7007,1.00,2.00,0.00,0.00,1
7985392,"North Sumatera",Standard,7007,1.00,999999.00,0.00,21000.00,1
7985393,"North Sumatera",Standard,7008,1.00,2.00,0.00,0.00,1
7985394,"North Sumatera",Standard,7008,1.00,999999.00,0.00,21000.00,1
7985395,"North Sumatera",Standard,701,1.00,1.00,0.00,0.00,1
7985396,"North Sumatera",Standard,701,1.00,999999.00,0.00,55000.00,1
7985397,"North Sumatera",Standard,7010,1.00,2.00,0.00,0.00,1
7985398,"North Sumatera",Standard,7010,1.00,999999.00,0.00,22000.00,1
7985399,"North Sumatera",Standard,7011,1.00,2.00,0.00,0.00,1
7985400,"North Sumatera",Standard,7011,1.00,999999.00,0.00,22000.00,1
7985401,"North Sumatera",Standard,7012,1.00,2.00,0.00,0.00,1
7985402,"North Sumatera",Standard,7012,1.00,999999.00,0.00,22000.00,1
7985403,"North Sumatera",Standard,7013,1.00,2.00,0.00,0.00,1
7985404,"North Sumatera",Standard,7013,1.00,999999.00,0.00,22000.00,1
7985405,"North Sumatera",Standard,7014,1.00,2.00,0.00,0.00,1
7985406,"North Sumatera",Standard,7014,1.00,999999.00,0.00,22000.00,1
7985407,"North Sumatera",Standard,7015,1.00,2.00,0.00,0.00,1
7985408,"North Sumatera",Standard,7015,1.00,999999.00,0.00,22000.00,1
7985409,"North Sumatera",Standard,7016,1.00,2.00,0.00,0.00,1
7985410,"North Sumatera",Standard,7016,1.00,999999.00,0.00,22000.00,1
7985411,"North Sumatera",Standard,7017,1.00,2.00,0.00,0.00,1
7985412,"North Sumatera",Standard,7017,1.00,999999.00,0.00,22000.00,1
7985413,"North Sumatera",Standard,7019,1.00,1.00,0.00,0.00,1
7985414,"North Sumatera",Standard,7019,1.00,999999.00,0.00,42000.00,1
7985415,"North Sumatera",Standard,7020,1.00,1.00,0.00,0.00,1
7985416,"North Sumatera",Standard,7020,1.00,999999.00,0.00,53000.00,1
7985417,"North Sumatera",Standard,7021,1.00,1.00,0.00,0.00,1
7985418,"North Sumatera",Standard,7021,1.00,999999.00,0.00,53000.00,1
7985419,"North Sumatera",Standard,7022,1.00,1.00,0.00,0.00,1
7985420,"North Sumatera",Standard,7022,1.00,999999.00,0.00,53000.00,1
7985421,"North Sumatera",Standard,7024,1.00,1.00,0.00,0.00,1
7985422,"North Sumatera",Standard,7024,1.00,999999.00,0.00,41000.00,1
7985423,"North Sumatera",Standard,7025,1.00,1.00,0.00,0.00,1
7985424,"North Sumatera",Standard,7025,1.00,999999.00,0.00,53000.00,1
7985425,"North Sumatera",Standard,7026,1.00,1.00,0.00,0.00,1
7985426,"North Sumatera",Standard,7026,1.00,999999.00,0.00,53000.00,1
7985427,"North Sumatera",Standard,7027,1.00,1.00,0.00,0.00,1
7985428,"North Sumatera",Standard,7027,1.00,999999.00,0.00,53000.00,1
7985429,"North Sumatera",Standard,7028,1.00,1.00,0.00,0.00,1
7985430,"North Sumatera",Standard,7028,1.00,999999.00,0.00,53000.00,1
7985431,"North Sumatera",Standard,703,1.00,1.00,0.00,0.00,1
7985432,"North Sumatera",Standard,703,1.00,999999.00,0.00,55000.00,1
7985433,"North Sumatera",Standard,7030,1.00,1.00,0.00,0.00,1
7985434,"North Sumatera",Standard,7030,1.00,999999.00,0.00,60000.00,1
7985435,"North Sumatera",Standard,7031,1.00,1.00,0.00,0.00,1
7985436,"North Sumatera",Standard,7031,1.00,999999.00,0.00,60000.00,1
7985437,"North Sumatera",Standard,7032,1.00,1.00,0.00,0.00,1
7985438,"North Sumatera",Standard,7032,1.00,999999.00,0.00,60000.00,1
7985439,"North Sumatera",Standard,7033,1.00,1.00,0.00,0.00,1
7985440,"North Sumatera",Standard,7033,1.00,999999.00,0.00,60000.00,1
7985441,"North Sumatera",Standard,7034,1.00,1.00,0.00,0.00,1
7985442,"North Sumatera",Standard,7034,1.00,999999.00,0.00,60000.00,1
7985443,"North Sumatera",Standard,7035,1.00,1.00,0.00,0.00,1
7985444,"North Sumatera",Standard,7035,1.00,999999.00,0.00,48000.00,1
7985445,"North Sumatera",Standard,7037,1.00,1.00,0.00,0.00,1
7985446,"North Sumatera",Standard,7037,1.00,999999.00,0.00,60000.00,1
7985447,"North Sumatera",Standard,7038,1.00,1.00,0.00,0.00,1
7985448,"North Sumatera",Standard,7038,1.00,999999.00,0.00,48000.00,1
7985449,"North Sumatera",Standard,7039,1.00,1.00,0.00,0.00,1
7985450,"North Sumatera",Standard,7039,1.00,999999.00,0.00,60000.00,1
7985451,"North Sumatera",Standard,704,1.00,1.00,0.00,0.00,1
7985452,"North Sumatera",Standard,704,1.00,999999.00,0.00,55000.00,1
7985453,"North Sumatera",Standard,7040,1.00,1.00,0.00,0.00,1
7985454,"North Sumatera",Standard,7040,1.00,999999.00,0.00,60000.00,1
7985455,"North Sumatera",Standard,7041,1.00,1.00,0.00,0.00,1
7985456,"North Sumatera",Standard,7041,1.00,999999.00,0.00,60000.00,1
7985457,"North Sumatera",Standard,7042,1.00,1.00,0.00,0.00,1
7985458,"North Sumatera",Standard,7042,1.00,999999.00,0.00,60000.00,1
7985459,"North Sumatera",Standard,7043,1.00,1.00,0.00,0.00,1
7985460,"North Sumatera",Standard,7043,1.00,999999.00,0.00,60000.00,1
7985461,"North Sumatera",Standard,7045,1.00,1.00,0.00,0.00,1
7985462,"North Sumatera",Standard,7045,1.00,999999.00,0.00,60000.00,1
7985463,"North Sumatera",Standard,7046,1.00,1.00,0.00,0.00,1
7985464,"North Sumatera",Standard,7046,1.00,999999.00,0.00,60000.00,1
7985465,"North Sumatera",Standard,7047,1.00,1.00,0.00,0.00,1
7985466,"North Sumatera",Standard,7047,1.00,999999.00,0.00,48000.00,1
7985467,"North Sumatera",Standard,7048,1.00,1.00,0.00,0.00,1
7985468,"North Sumatera",Standard,7048,1.00,999999.00,0.00,48000.00,1
7985469,"North Sumatera",Standard,7049,1.00,1.00,0.00,0.00,1
7985470,"North Sumatera",Standard,7049,1.00,999999.00,0.00,48000.00,1
7985471,"North Sumatera",Standard,705,1.00,1.00,0.00,0.00,1
7985472,"North Sumatera",Standard,705,1.00,999999.00,0.00,55000.00,1
7985473,"North Sumatera",Standard,7051,1.00,1.00,0.00,0.00,1
7985474,"North Sumatera",Standard,7051,1.00,999999.00,0.00,48000.00,1
7985475,"North Sumatera",Standard,7052,1.00,1.00,0.00,0.00,1
7985476,"North Sumatera",Standard,7052,1.00,999999.00,0.00,60000.00,1
7985477,"North Sumatera",Standard,7053,1.00,1.00,0.00,0.00,1
7985478,"North Sumatera",Standard,7053,1.00,999999.00,0.00,60000.00,1
7985479,"North Sumatera",Standard,7054,1.00,1.00,0.00,0.00,1
7985480,"North Sumatera",Standard,7054,1.00,999999.00,0.00,60000.00,1
7985481,"North Sumatera",Standard,7055,1.00,1.00,0.00,0.00,1
7985482,"North Sumatera",Standard,7055,1.00,999999.00,0.00,60000.00,1
7985483,"North Sumatera",Standard,7056,1.00,1.00,0.00,0.00,1
7985484,"North Sumatera",Standard,7056,1.00,999999.00,0.00,60000.00,1
7985485,"North Sumatera",Standard,7057,1.00,1.00,0.00,0.00,1
7985486,"North Sumatera",Standard,7057,1.00,999999.00,0.00,48000.00,1
7985487,"North Sumatera",Standard,7058,1.00,1.00,0.00,0.00,1
7985488,"North Sumatera",Standard,7058,1.00,999999.00,0.00,60000.00,1
7985489,"North Sumatera",Standard,706,1.00,1.00,0.00,0.00,1
7985490,"North Sumatera",Standard,706,1.00,999999.00,0.00,55000.00,1
7985491,"North Sumatera",Standard,7060,1.00,1.00,0.00,0.00,1
7985492,"North Sumatera",Standard,7060,1.00,999999.00,0.00,33000.00,1
7985493,"North Sumatera",Standard,7061,1.00,1.00,0.00,0.00,1
7985494,"North Sumatera",Standard,7061,1.00,999999.00,0.00,33000.00,1
7985495,"North Sumatera",Standard,7062,1.00,1.00,0.00,0.00,1
7985496,"North Sumatera",Standard,7062,1.00,999999.00,0.00,33000.00,1
7985497,"North Sumatera",Standard,7063,1.00,1.00,0.00,0.00,1
7985498,"North Sumatera",Standard,7063,1.00,999999.00,0.00,33000.00,1
7985499,"North Sumatera",Standard,7064,1.00,1.00,0.00,0.00,1
7985500,"North Sumatera",Standard,7064,1.00,999999.00,0.00,33000.00,1
7985501,"North Sumatera",Standard,7066,1.00,1.00,0.00,0.00,1
7985502,"North Sumatera",Standard,7066,1.00,999999.00,0.00,31000.00,1
7985503,"North Sumatera",Standard,7067,1.00,1.00,0.00,0.00,1
7985504,"North Sumatera",Standard,7067,1.00,999999.00,0.00,39000.00,1
7985505,"North Sumatera",Standard,7068,1.00,1.00,0.00,0.00,1
7985506,"North Sumatera",Standard,7068,1.00,999999.00,0.00,39000.00,1
7985507,"North Sumatera",Standard,7069,1.00,1.00,0.00,0.00,1
7985508,"North Sumatera",Standard,7069,1.00,999999.00,0.00,39000.00,1
7985509,"North Sumatera",Standard,707,1.00,1.00,0.00,0.00,1
7985510,"North Sumatera",Standard,707,1.00,999999.00,0.00,55000.00,1
7985511,"North Sumatera",Standard,7070,1.00,1.00,0.00,0.00,1
7985512,"North Sumatera",Standard,7070,1.00,999999.00,0.00,39000.00,1
7985513,"North Sumatera",Standard,7071,1.00,1.00,0.00,0.00,1
7985514,"North Sumatera",Standard,7071,1.00,999999.00,0.00,39000.00,1
7985515,"North Sumatera",Standard,7072,1.00,1.00,0.00,0.00,1
7985516,"North Sumatera",Standard,7072,1.00,999999.00,0.00,39000.00,1
7985517,"North Sumatera",Standard,7073,1.00,1.00,0.00,0.00,1
7985518,"North Sumatera",Standard,7073,1.00,999999.00,0.00,39000.00,1
7985519,"North Sumatera",Standard,7074,1.00,1.00,0.00,0.00,1
7985520,"North Sumatera",Standard,7074,1.00,999999.00,0.00,39000.00,1
7985521,"North Sumatera",Standard,7075,1.00,1.00,0.00,0.00,1
7985522,"North Sumatera",Standard,7075,1.00,999999.00,0.00,39000.00,1
7985523,"North Sumatera",Standard,7077,1.00,1.00,0.00,0.00,1
7985524,"North Sumatera",Standard,7077,1.00,999999.00,0.00,39000.00,1
7985525,"North Sumatera",Standard,7078,1.00,1.00,0.00,0.00,1
7985526,"North Sumatera",Standard,7078,1.00,999999.00,0.00,31000.00,1
7985527,"North Sumatera",Standard,7079,1.00,1.00,0.00,0.00,1
7985528,"North Sumatera",Standard,7079,1.00,999999.00,0.00,39000.00,1
7985529,"North Sumatera",Standard,708,1.00,1.00,0.00,0.00,1
7985530,"North Sumatera",Standard,708,1.00,999999.00,0.00,55000.00,1
7985531,"North Sumatera",Standard,7080,1.00,1.00,0.00,0.00,1
7985532,"North Sumatera",Standard,7080,1.00,999999.00,0.00,39000.00,1
7985533,"North Sumatera",Standard,7082,1.00,1.00,0.00,0.00,1
7985534,"North Sumatera",Standard,7082,1.00,999999.00,0.00,39000.00,1
7985535,"North Sumatera",Standard,7083,1.00,1.00,0.00,0.00,1
7985536,"North Sumatera",Standard,7083,1.00,999999.00,0.00,39000.00,1
7985537,"North Sumatera",Standard,7084,1.00,1.00,0.00,0.00,1
7985538,"North Sumatera",Standard,7084,1.00,999999.00,0.00,39000.00,1
7985539,"North Sumatera",Standard,7085,1.00,1.00,0.00,0.00,1
7985540,"North Sumatera",Standard,7085,1.00,999999.00,0.00,39000.00,1
7985541,"North Sumatera",Standard,7086,1.00,1.00,0.00,0.00,1
7985542,"North Sumatera",Standard,7086,1.00,999999.00,0.00,39000.00,1
7985543,"North Sumatera",Standard,7087,1.00,1.00,0.00,0.00,1
7985544,"North Sumatera",Standard,7087,1.00,999999.00,0.00,31000.00,1
7985545,"North Sumatera",Standard,7088,1.00,1.00,0.00,0.00,1
7985546,"North Sumatera",Standard,7088,1.00,999999.00,0.00,39000.00,1
7985547,"North Sumatera",Standard,7089,1.00,1.00,0.00,0.00,1
7985548,"North Sumatera",Standard,7089,1.00,999999.00,0.00,39000.00,1
7985549,"North Sumatera",Standard,709,1.00,1.00,0.00,0.00,1
7985550,"North Sumatera",Standard,709,1.00,999999.00,0.00,55000.00,1
7985551,"North Sumatera",Standard,7091,1.00,1.00,0.00,0.00,1
7985552,"North Sumatera",Standard,7091,1.00,999999.00,0.00,39000.00,1
7985553,"North Sumatera",Standard,7092,1.00,1.00,0.00,0.00,1
7985554,"North Sumatera",Standard,7092,1.00,999999.00,0.00,31000.00,1
7985555,"North Sumatera",Standard,7093,1.00,1.00,0.00,0.00,1
7985556,"North Sumatera",Standard,7093,1.00,999999.00,0.00,39000.00,1
7985557,"North Sumatera",Standard,7094,1.00,1.00,0.00,0.00,1
7985558,"North Sumatera",Standard,7094,1.00,999999.00,0.00,39000.00,1
7985559,"North Sumatera",Standard,7095,1.00,1.00,0.00,0.00,1
7985560,"North Sumatera",Standard,7095,1.00,999999.00,0.00,39000.00,1
7985561,"North Sumatera",Standard,7097,1.00,1.00,0.00,0.00,1
7985562,"North Sumatera",Standard,7097,1.00,999999.00,0.00,39000.00,1
7985563,"North Sumatera",Standard,7098,1.00,1.00,0.00,0.00,1
7985564,"North Sumatera",Standard,7098,1.00,999999.00,0.00,39000.00,1
7985565,"North Sumatera",Standard,7099,1.00,1.00,0.00,0.00,1
7985566,"North Sumatera",Standard,7099,1.00,999999.00,0.00,39000.00,1
7985567,"North Sumatera",Standard,710,1.00,1.00,0.00,0.00,1
7985568,"North Sumatera",Standard,710,1.00,999999.00,0.00,55000.00,1
7985569,"North Sumatera",Standard,7100,1.00,1.00,0.00,0.00,1
7985570,"North Sumatera",Standard,7100,1.00,999999.00,0.00,39000.00,1
7985571,"North Sumatera",Standard,7101,1.00,1.00,0.00,0.00,1
7985572,"North Sumatera",Standard,7101,1.00,999999.00,0.00,39000.00,1
7985573,"North Sumatera",Standard,7102,1.00,1.00,0.00,0.00,1
7985574,"North Sumatera",Standard,7102,1.00,999999.00,0.00,31000.00,1
7985575,"North Sumatera",Standard,7103,1.00,1.00,0.00,0.00,1
7985576,"North Sumatera",Standard,7103,1.00,999999.00,0.00,39000.00,1
